B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Actual,RATIO_B2_B3,ND_B2_B3,RATIO_B2_B4,ND_B2_B4,RATIO_B2_B5,ND_B2_B5,RATIO_B2_B6,ND_B2_B6,RATIO_B2_B7,ND_B2_B7,RATIO_B2_B8,ND_B2_B8,RATIO_B2_B8A,ND_B2_B8A,RATIO_B2_B11,ND_B2_B11,RATIO_B2_B12,ND_B2_B12,RATIO_B3_B2,ND_B3_B2,RATIO_B3_B4,ND_B3_B4,RATIO_B3_B5,ND_B3_B5,RATIO_B3_B6,ND_B3_B6,RATIO_B3_B7,ND_B3_B7,RATIO_B3_B8,ND_B3_B8,RATIO_B3_B8A,ND_B3_B8A,RATIO_B3_B11,ND_B3_B11,RATIO_B3_B12,ND_B3_B12,RATIO_B4_B2,ND_B4_B2,RATIO_B4_B3,ND_B4_B3,RATIO_B4_B5,ND_B4_B5,RATIO_B4_B6,ND_B4_B6,RATIO_B4_B7,ND_B4_B7,RATIO_B4_B8,ND_B4_B8,RATIO_B4_B8A,ND_B4_B8A,RATIO_B4_B11,ND_B4_B11,RATIO_B4_B12,ND_B4_B12,RATIO_B5_B2,ND_B5_B2,RATIO_B5_B3,ND_B5_B3,RATIO_B5_B4,ND_B5_B4,RATIO_B5_B6,ND_B5_B6,RATIO_B5_B7,ND_B5_B7,RATIO_B5_B8,ND_B5_B8,RATIO_B5_B8A,ND_B5_B8A,RATIO_B5_B11,ND_B5_B11,RATIO_B5_B12,ND_B5_B12,RATIO_B6_B2,ND_B6_B2,RATIO_B6_B3,ND_B6_B3,RATIO_B6_B4,ND_B6_B4,RATIO_B6_B5,ND_B6_B5,RATIO_B6_B7,ND_B6_B7,RATIO_B6_B8,ND_B6_B8,RATIO_B6_B8A,ND_B6_B8A,RATIO_B6_B11,ND_B6_B11,RATIO_B6_B12,ND_B6_B12,RATIO_B7_B2,ND_B7_B2,RATIO_B7_B3,ND_B7_B3,RATIO_B7_B4,ND_B7_B4,RATIO_B7_B5,ND_B7_B5,RATIO_B7_B6,ND_B7_B6,RATIO_B7_B8,ND_B7_B8,RATIO_B7_B8A,ND_B7_B8A,RATIO_B7_B11,ND_B7_B11,RATIO_B7_B12,ND_B7_B12,RATIO_B8_B2,ND_B8_B2,RATIO_B8_B3,ND_B8_B3,RATIO_B8_B4,ND_B8_B4,RATIO_B8_B5,ND_B8_B5,RATIO_B8_B6,ND_B8_B6,RATIO_B8_B7,ND_B8_B7,RATIO_B8_B8A,ND_B8_B8A,RATIO_B8_B11,ND_B8_B11,RATIO_B8_B12,ND_B8_B12,RATIO_B8A_B2,ND_B8A_B2,RATIO_B8A_B3,ND_B8A_B3,RATIO_B8A_B4,ND_B8A_B4,RATIO_B8A_B5,ND_B8A_B5,RATIO_B8A_B6,ND_B8A_B6,RATIO_B8A_B7,ND_B8A_B7,RATIO_B8A_B8,ND_B8A_B8,RATIO_B8A_B11,ND_B8A_B11,RATIO_B8A_B12,ND_B8A_B12,RATIO_B11_B2,ND_B11_B2,RATIO_B11_B3,ND_B11_B3,RATIO_B11_B4,ND_B11_B4,RATIO_B11_B5,ND_B11_B5,RATIO_B11_B6,ND_B11_B6,RATIO_B11_B7,ND_B11_B7,RATIO_B11_B8,ND_B11_B8,RATIO_B11_B8A,ND_B11_B8A,RATIO_B11_B12,ND_B11_B12,RATIO_B12_B2,ND_B12_B2,RATIO_B12_B3,ND_B12_B3,RATIO_B12_B4,ND_B12_B4,RATIO_B12_B5,ND_B12_B5,RATIO_B12_B6,ND_B12_B6,RATIO_B12_B7,ND_B12_B7,RATIO_B12_B8,ND_B12_B8,RATIO_B12_B8A,ND_B12_B8A,RATIO_B12_B11,ND_B12_B11
58,55,185,279,216,157,42,77,64,70,3.41,0.663082437,-0.202586207,0.856481481,-0.077306733,1.178343949,0.081871345,4.404761905,0.629955947,2.402597403,0.41221374,2.890625,0.485943775,2.642857143,0.450980392,3.189655172,0.522633745,3.363636364,0.541666667,1.508108108,0.202586207,1.291666667,0.127272727,1.777070064,0.279816514,6.642857143,0.738317757,3.623376623,0.56741573,4.359375,0.626822157,3.985714286,0.598853868,4.810344828,0.65578635,5.072727273,0.670658683,1.167567568,0.077306733,0.774193548,-0.127272727,1.375796178,0.158176944,5.142857143,0.674418605,2.805194805,0.47440273,3.375,0.542857143,3.085714286,0.51048951,3.724137931,0.576642336,3.927272727,0.594095941,0.848648649,-0.081871345,0.562724014,-0.279816514,0.726851852,-0.158176944,3.738095238,0.577889447,2.038961039,0.341880342,2.453125,0.42081448,2.242857143,0.383259912,2.706896552,0.460465116,2.854545455,0.481132075,0.227027027,-0.629955947,0.150537634,-0.738317757,0.194444444,-0.674418605,0.267515924,-0.577889447,0.545454545,-0.294117647,0.65625,-0.20754717,0.6,-0.25,0.724137931,-0.16,0.763636364,-0.134020619,0.416216216,-0.41221374,0.275985663,-0.56741573,0.356481481,-0.47440273,0.49044586,-0.341880342,1.833333333,0.294117647,1.203125,0.092198582,1.1,0.047619048,1.327586207,0.140740741,1.4,0.166666667,0.345945946,-0.485943775,0.229390681,-0.626822157,0.296296296,-0.542857143,0.407643312,-0.42081448,1.523809524,0.20754717,0.831168831,-0.092198582,0.914285714,-0.044776119,1.103448276,0.049180328,1.163636364,0.075630252,0.378378378,-0.450980392,0.250896057,-0.598853868,0.324074074,-0.51048951,0.445859873,-0.383259912,1.666666667,0.25,0.909090909,-0.047619048,1.09375,0.044776119,1.206896552,0.09375,1.272727273,0.12,0.313513514,-0.522633745,0.207885305,-0.65578635,0.268518519,-0.576642336,0.369426752,-0.460465116,1.380952381,0.16,0.753246753,-0.140740741,0.90625,-0.049180328,0.828571429,-0.09375,1.054545455,0.026548673,0.297297297,-0.541666667,0.197132616,-0.670658683,0.25462963,-0.594095941,0.350318471,-0.481132075,1.30952381,0.134020619,0.714285714,-0.166666667,0.859375,-0.075630252,0.785714286,-0.12,0.948275862,-0.026548673
13,12,71,161,119,88,1,13,2,20,2.55,0.440993789,-0.387931034,0.596638655,-0.252631579,0.806818182,-0.106918239,71,0.972222222,5.461538462,0.69047619,35.5,0.945205479,3.55,0.56043956,5.461538462,0.69047619,5.916666667,0.710843373,2.267605634,0.387931034,1.352941176,0.15,1.829545455,0.293172691,161,0.987654321,12.38461538,0.850574713,80.5,0.975460123,8.05,0.779005525,12.38461538,0.850574713,13.41666667,0.861271676,1.676056338,0.252631579,0.739130435,-0.15,1.352272727,0.149758454,119,0.983333333,9.153846154,0.803030303,59.5,0.966942149,5.95,0.712230216,9.153846154,0.803030303,9.916666667,0.816793893,1.23943662,0.106918239,0.546583851,-0.293172691,0.739495798,-0.149758454,88,0.97752809,6.769230769,0.742574257,44,0.955555556,4.4,0.62962963,6.769230769,0.742574257,7.333333333,0.76,0.014084507,-0.972222222,0.00621118,-0.987654321,0.008403361,-0.983333333,0.011363636,-0.97752809,0.076923077,-0.857142857,0.5,-0.333333333,0.05,-0.904761905,0.076923077,-0.857142857,0.083333333,-0.846153846,0.183098592,-0.69047619,0.080745342,-0.850574713,0.109243697,-0.803030303,0.147727273,-0.742574257,13,0.857142857,6.5,0.733333333,0.65,-0.212121212,1,0,1.083333333,0.04,0.028169014,-0.945205479,0.01242236,-0.975460123,0.016806723,-0.966942149,0.022727273,-0.955555556,2,0.333333333,0.153846154,-0.733333333,0.1,-0.818181818,0.153846154,-0.733333333,0.166666667,-0.714285714,0.281690141,-0.56043956,0.124223602,-0.779005525,0.168067227,-0.712230216,0.227272727,-0.62962963,20,0.904761905,1.538461538,0.212121212,10,0.818181818,1.538461538,0.212121212,1.666666667,0.25,0.183098592,-0.69047619,0.080745342,-0.850574713,0.109243697,-0.803030303,0.147727273,-0.742574257,13,0.857142857,1,0,6.5,0.733333333,0.65,-0.212121212,1.083333333,0.04,0.169014085,-0.710843373,0.074534161,-0.861271676,0.100840336,-0.816793893,0.136363636,-0.76,12,0.846153846,0.923076923,-0.04,6,0.714285714,0.6,-0.25,0.923076923,-0.04
179,229,150,198,183,162,169,220,122,215,1.95,0.757575758,-0.137931034,0.819672131,-0.099099099,0.925925926,-0.038461538,0.887573964,-0.059561129,0.681818182,-0.189189189,1.229508197,0.102941176,0.697674419,-0.178082192,0.837988827,-0.088145897,0.655021834,-0.208443272,1.32,0.137931034,1.081967213,0.039370079,1.222222222,0.1,1.171597633,0.079019074,0.9,-0.052631579,1.62295082,0.2375,0.920930233,-0.041162228,1.106145251,0.050397878,0.864628821,-0.072599532,1.22,0.099099099,0.924242424,-0.039370079,1.12962963,0.060869565,1.082840237,0.039772727,0.831818182,-0.091811414,1.5,0.2,0.851162791,-0.08040201,1.022346369,0.011049724,0.799126638,-0.111650485,1.08,0.038461538,0.818181818,-0.1,0.885245902,-0.060869565,0.958579882,-0.021148036,0.736363636,-0.151832461,1.327868852,0.14084507,0.753488372,-0.140583554,0.905027933,-0.049853372,0.707423581,-0.171355499,1.126666667,0.059561129,0.853535354,-0.079019074,0.923497268,-0.039772727,1.043209877,0.021148036,0.768181818,-0.131105398,1.385245902,0.161512027,0.786046512,-0.119791667,0.944134078,-0.028735632,0.737991266,-0.150753769,1.466666667,0.189189189,1.111111111,0.052631579,1.202185792,0.091811414,1.358024691,0.151832461,1.301775148,0.131105398,1.803278689,0.286549708,1.023255814,0.011494253,1.229050279,0.102756892,0.96069869,-0.020044543,0.813333333,-0.102941176,0.616161616,-0.2375,0.666666667,-0.2,0.75308642,-0.14084507,0.721893491,-0.161512027,0.554545455,-0.286549708,0.56744186,-0.275964392,0.681564246,-0.189368771,0.532751092,-0.304843305,1.433333333,0.178082192,1.085858586,0.041162228,1.174863388,0.08040201,1.327160494,0.140583554,1.272189349,0.119791667,0.977272727,-0.011494253,1.762295082,0.275964392,1.201117318,0.091370558,0.938864629,-0.031531532,1.193333333,0.088145897,0.904040404,-0.050397878,0.978142077,-0.011049724,1.104938272,0.049853372,1.059171598,0.028735632,0.813636364,-0.102756892,1.467213115,0.189368771,0.83255814,-0.091370558,0.781659389,-0.12254902,1.526666667,0.208443272,1.156565657,0.072599532,1.25136612,0.111650485,1.413580247,0.171355499,1.355029586,0.150753769,1.040909091,0.020044543,1.87704918,0.304843305,1.065116279,0.031531532,1.279329609,0.12254902
112,101,90,256,157,123,22,64,39,61,2.61,0.3515625,-0.479768786,0.573248408,-0.271255061,0.731707317,-0.154929577,4.090909091,0.607142857,1.40625,0.168831169,2.307692308,0.395348837,1.475409836,0.19205298,0.803571429,-0.108910891,0.891089109,-0.057591623,2.844444444,0.479768786,1.630573248,0.239709443,2.081300813,0.350923483,11.63636364,0.841726619,4,0.6,6.564102564,0.73559322,4.196721311,0.615141956,2.285714286,0.391304348,2.534653465,0.434173669,1.744444444,0.271255061,0.61328125,-0.239709443,1.276422764,0.121428571,7.136363636,0.754189944,2.453125,0.42081448,4.025641026,0.602040816,2.573770492,0.440366972,1.401785714,0.167286245,1.554455446,0.217054264,1.366666667,0.154929577,0.48046875,-0.350923483,0.78343949,-0.121428571,5.590909091,0.696551724,1.921875,0.315508021,3.153846154,0.518518519,2.016393443,0.336956522,1.098214286,0.046808511,1.217821782,0.098214286,0.244444444,-0.607142857,0.0859375,-0.841726619,0.140127389,-0.754189944,0.178861789,-0.696551724,0.34375,-0.488372093,0.564102564,-0.278688525,0.360655738,-0.469879518,0.196428571,-0.671641791,0.217821782,-0.642276423,0.711111111,-0.168831169,0.25,-0.6,0.407643312,-0.42081448,0.520325203,-0.315508021,2.909090909,0.488372093,1.641025641,0.242718447,1.049180328,0.024,0.571428571,-0.272727273,0.633663366,-0.224242424,0.433333333,-0.395348837,0.15234375,-0.73559322,0.248407643,-0.602040816,0.317073171,-0.518518519,1.772727273,0.278688525,0.609375,-0.242718447,0.639344262,-0.22,0.348214286,-0.483443709,0.386138614,-0.442857143,0.677777778,-0.19205298,0.23828125,-0.615141956,0.388535032,-0.440366972,0.495934959,-0.336956522,2.772727273,0.469879518,0.953125,-0.024,1.564102564,0.22,0.544642857,-0.294797688,0.603960396,-0.24691358,1.244444444,0.108910891,0.4375,-0.391304348,0.713375796,-0.167286245,0.910569106,-0.046808511,5.090909091,0.671641791,1.75,0.272727273,2.871794872,0.483443709,1.836065574,0.294797688,1.108910891,0.051643192,1.122222222,0.057591623,0.39453125,-0.434173669,0.643312102,-0.217054264,0.821138211,-0.098214286,4.590909091,0.642276423,1.578125,0.224242424,2.58974359,0.442857143,1.655737705,0.24691358,0.901785714,-0.051643192
32,39,65,180,106,54,3,6,4,3,2.47,0.361111111,-0.469387755,0.613207547,-0.239766082,1.203703704,0.092436975,21.66666667,0.911764706,10.83333333,0.830985915,16.25,0.884057971,21.66666667,0.911764706,2.03125,0.340206186,1.666666667,0.25,2.769230769,0.469387755,1.698113208,0.258741259,3.333333333,0.538461538,60,0.967213115,30,0.935483871,45,0.956521739,60,0.967213115,5.625,0.698113208,4.615384615,0.643835616,1.630769231,0.239766082,0.588888889,-0.258741259,1.962962963,0.325,35.33333333,0.944954128,17.66666667,0.892857143,26.5,0.927272727,35.33333333,0.944954128,3.3125,0.536231884,2.717948718,0.462068966,0.830769231,-0.092436975,0.3,-0.538461538,0.509433962,-0.325,18,0.894736842,9,0.8,13.5,0.862068966,18,0.894736842,1.6875,0.255813953,1.384615385,0.161290323,0.046153846,-0.911764706,0.016666667,-0.967213115,0.028301887,-0.944954128,0.055555556,-0.894736842,0.5,-0.333333333,0.75,-0.142857143,1,0,0.09375,-0.828571429,0.076923077,-0.857142857,0.092307692,-0.830985915,0.033333333,-0.935483871,0.056603774,-0.892857143,0.111111111,-0.8,2,0.333333333,1.5,0.2,2,0.333333333,0.1875,-0.684210526,0.153846154,-0.733333333,0.061538462,-0.884057971,0.022222222,-0.956521739,0.037735849,-0.927272727,0.074074074,-0.862068966,1.333333333,0.142857143,0.666666667,-0.2,1.333333333,0.142857143,0.125,-0.777777778,0.102564103,-0.813953488,0.046153846,-0.911764706,0.016666667,-0.967213115,0.028301887,-0.944954128,0.055555556,-0.894736842,1,0,0.5,-0.333333333,0.75,-0.142857143,0.09375,-0.828571429,0.076923077,-0.857142857,0.492307692,-0.340206186,0.177777778,-0.698113208,0.301886792,-0.536231884,0.592592593,-0.255813953,10.66666667,0.828571429,5.333333333,0.684210526,8,0.777777778,10.66666667,0.828571429,0.820512821,-0.098591549,0.6,-0.25,0.216666667,-0.643835616,0.367924528,-0.462068966,0.722222222,-0.161290323,13,0.857142857,6.5,0.733333333,9.75,0.813953488,13,0.857142857,1.21875,0.098591549
111,103,210,354,199,144,58,68,67,65,2.12,0.593220339,-0.255319149,1.055276382,0.026894866,1.458333333,0.186440678,3.620689655,0.567164179,3.088235294,0.510791367,3.134328358,0.516245487,3.230769231,0.527272727,1.891891892,0.308411215,2.038834951,0.341853035,1.685714286,0.255319149,1.778894472,0.280289331,2.458333333,0.421686747,6.103448276,0.718446602,5.205882353,0.677725118,5.28358209,0.681710214,5.446153846,0.68973747,3.189189189,0.522580645,3.436893204,0.549234136,0.947619048,-0.026894866,0.562146893,-0.280289331,1.381944444,0.160349854,3.431034483,0.548638132,2.926470588,0.490636704,2.970149254,0.496240602,3.061538462,0.507575758,1.792792793,0.283870968,1.932038835,0.317880795,0.685714286,-0.186440678,0.406779661,-0.421686747,0.72361809,-0.160349854,2.482758621,0.425742574,2.117647059,0.358490566,2.149253731,0.36492891,2.215384615,0.377990431,1.297297297,0.129411765,1.398058252,0.165991903,0.276190476,-0.567164179,0.163841808,-0.718446602,0.291457286,-0.548638132,0.402777778,-0.425742574,0.852941176,-0.079365079,0.865671642,-0.072,0.892307692,-0.056910569,0.522522523,-0.313609467,0.563106796,-0.279503106,0.323809524,-0.510791367,0.192090395,-0.677725118,0.341708543,-0.490636704,0.472222222,-0.358490566,1.172413793,0.079365079,1.014925373,0.007407407,1.046153846,0.022556391,0.612612613,-0.240223464,0.660194175,-0.204678363,0.319047619,-0.516245487,0.189265537,-0.681710214,0.336683417,-0.496240602,0.465277778,-0.36492891,1.155172414,0.072,0.985294118,-0.007407407,1.030769231,0.015151515,0.603603604,-0.247191011,0.650485437,-0.211764706,0.30952381,-0.527272727,0.183615819,-0.68973747,0.326633166,-0.507575758,0.451388889,-0.377990431,1.120689655,0.056910569,0.955882353,-0.022556391,0.970149254,-0.015151515,0.585585586,-0.261363636,0.631067961,-0.226190476,0.528571429,-0.308411215,0.313559322,-0.522580645,0.557788945,-0.283870968,0.770833333,-0.129411765,1.913793103,0.313609467,1.632352941,0.240223464,1.656716418,0.247191011,1.707692308,0.261363636,1.077669903,0.037383178,0.49047619,-0.341853035,0.290960452,-0.549234136,0.51758794,-0.317880795,0.715277778,-0.165991903,1.775862069,0.279503106,1.514705882,0.204678363,1.537313433,0.211764706,1.584615385,0.226190476,0.927927928,-0.037383178
1622,1232,2496,2441,2095,2156,2092,1986,2710,1826,1.88,1.022531749,0.011140369,1.191408115,0.087344805,1.157699443,0.073086844,1.193116635,0.088055798,1.256797583,0.113788487,0.92103321,-0.041106416,1.366922234,0.155020824,1.538840937,0.212238951,2.025974026,0.339055794,0.977964744,-0.011140369,1.165155131,0.07627866,1.132189239,0.061996955,1.166826004,0.076990955,1.229103726,0.102778405,0.900738007,-0.052222869,1.336801752,0.144129365,1.504932182,0.201575191,1.981331169,0.329158726,0.839342949,-0.087344805,0.858254814,-0.07627866,0.971706865,-0.014349565,1.001434034,0.000716503,1.054884189,0.02670914,0.773062731,-0.127991675,1.147316539,0.068604948,1.29161529,0.127253161,1.700487013,0.259392846,0.863782051,-0.073086844,0.883244572,-0.061996955,1.029116945,0.014349565,1.030592734,0.015065913,1.085599194,0.041042974,0.795571956,-0.113851212,1.180722892,0.082872928,1.329223181,0.141344627,1.75,0.272727273,0.838141026,-0.088055798,0.857025809,-0.076990955,0.998568019,-0.000716503,0.970315399,-0.015065913,1.053373615,0.025993134,0.77195572,-0.128696377,1.145673604,0.067891782,1.289765721,0.126548196,1.698051948,0.258724428,0.795673077,-0.113788487,0.813600983,-0.102778405,0.94797136,-0.02670914,0.921150278,-0.041042974,0.949330784,-0.025993134,0.732841328,-0.154173765,1.08762322,0.041972718,1.224414303,0.100886918,1.612012987,0.234307023,1.085737179,0.041106416,1.110200737,0.052222869,1.293556086,0.127991675,1.256957328,0.113851212,1.29541109,0.128696377,1.364551863,0.154173765,1.484118291,0.194885362,1.670776819,0.251154201,2.199675325,0.37493658,0.731570513,-0.155020824,0.748054076,-0.144129365,0.871599045,-0.068604948,0.846938776,-0.082872928,0.872848948,-0.067891782,0.919436052,-0.041972718,0.673800738,-0.194885362,1.125770654,0.059164733,1.482142857,0.194244604,0.649839744,-0.212238951,0.66448177,-0.201575191,0.774224344,-0.127253161,0.752319109,-0.141344627,0.775334608,-0.126548196,0.816717019,-0.100886918,0.598523985,-0.251154201,0.888280394,-0.059164733,1.316558442,0.136650315,0.493589744,-0.339055794,0.504711184,-0.329158726,0.588066826,-0.259392846,0.571428571,-0.272727273,0.588910134,-0.258724428,0.620342397,-0.234307023,0.454612546,-0.37493658,0.674698795,-0.194244604,0.759556104,-0.136650315
130,139,186,277,209,179,71,100,101,86,1.61,0.671480144,-0.196544276,0.889952153,-0.058227848,1.039106145,0.019178082,2.61971831,0.447470817,1.86,0.300699301,1.841584158,0.296167247,2.162790698,0.367647059,1.430769231,0.17721519,1.338129496,0.144615385,1.489247312,0.196544276,1.325358852,0.139917695,1.547486034,0.214912281,3.901408451,0.591954023,2.77,0.469496021,2.742574257,0.465608466,3.220930233,0.526170799,2.130769231,0.361179361,1.992805755,0.331730769,1.123655914,0.058227848,0.754512635,-0.139917695,1.167597765,0.077319588,2.943661972,0.492857143,2.09,0.352750809,2.069306931,0.348387097,2.430232558,0.416949153,1.607692308,0.233038348,1.503597122,0.201149425,0.962365591,-0.019178082,0.646209386,-0.214912281,0.85645933,-0.077319588,2.521126761,0.432,1.79,0.283154122,1.772277228,0.278571429,2.081395349,0.350943396,1.376923077,0.158576052,1.287769784,0.125786164,0.38172043,-0.447470817,0.25631769,-0.591954023,0.339712919,-0.492857143,0.396648045,-0.432,0.71,-0.169590643,0.702970297,-0.174418605,0.825581395,-0.095541401,0.546153846,-0.293532338,0.510791367,-0.323809524,0.537634409,-0.300699301,0.36101083,-0.469496021,0.4784689,-0.352750809,0.558659218,-0.283154122,1.408450704,0.169590643,0.99009901,-0.004975124,1.162790698,0.075268817,0.769230769,-0.130434783,0.71942446,-0.163179916,0.543010753,-0.296167247,0.364620939,-0.465608466,0.483253589,-0.348387097,0.56424581,-0.278571429,1.422535211,0.174418605,1.01,0.004975124,1.174418605,0.080213904,0.776923077,-0.125541126,0.726618705,-0.158333333,0.462365591,-0.367647059,0.310469314,-0.526170799,0.411483254,-0.416949153,0.480446927,-0.350943396,1.211267606,0.095541401,0.86,-0.075268817,0.851485149,-0.080213904,0.661538462,-0.203703704,0.618705036,-0.235555556,0.698924731,-0.17721519,0.469314079,-0.361179361,0.622009569,-0.233038348,0.726256983,-0.158576052,1.830985915,0.293532338,1.3,0.130434783,1.287128713,0.125541126,1.511627907,0.203703704,0.935251799,-0.033457249,0.747311828,-0.144615385,0.501805054,-0.331730769,0.66507177,-0.201149425,0.776536313,-0.125786164,1.957746479,0.323809524,1.39,0.163179916,1.376237624,0.158333333,1.61627907,0.235555556,1.069230769,0.033457249
3351,3463,2471,2804,2992,3666,3924,4088,2837,4136,7.88,0.881241084,-0.063127962,0.825868984,-0.095368845,0.674031642,-0.194720547,0.629714577,-0.227208757,0.604452055,-0.246531483,0.870990483,-0.068952524,0.597437137,-0.252005449,0.737391823,-0.151150807,0.713543171,-0.167172228,1.134763254,0.063127962,0.937165775,-0.032436163,0.764866339,-0.133230294,0.714576962,-0.16646849,0.68590998,-0.18630296,0.988367994,-0.005850027,0.67794971,-0.191930836,0.836765145,-0.088870837,0.80970257,-0.105153981,1.210845811,0.095368845,1.067047076,0.032436163,0.816148391,-0.101231601,0.762487258,-0.134759977,0.731898239,-0.15480226,1.054635178,0.026591182,0.723404255,-0.160493827,0.892867801,-0.056597824,0.863990759,-0.072966692,1.483609875,0.194720547,1.307417974,0.133230294,1.22526738,0.101231601,0.934250765,-0.033992095,0.896771037,-0.054423523,1.292210081,0.127479625,0.886363636,-0.060240964,1.094001791,0.044890979,1.058619694,0.028475242,1.588021044,0.227208757,1.399429387,0.16646849,1.311497326,0.134759977,1.070376432,0.033992095,0.959882583,-0.020469296,1.383151216,0.160775033,0.948742747,-0.02630273,1.170993733,0.078762887,1.133121571,0.062406931,1.654390935,0.246531483,1.457917261,0.18630296,1.36631016,0.15480226,1.115111839,0.054423523,1.041794088,0.020469296,1.440958759,0.180649819,0.988394584,-0.005836576,1.219934348,0.099072456,1.180479353,0.082770494,1.148118171,0.068952524,1.011768902,0.005850027,0.948195187,-0.026591182,0.773867976,-0.127479625,0.722986748,-0.160775033,0.693982387,-0.180649819,0.685928433,-0.186289976,0.846612951,-0.083063995,0.81923188,-0.099365079,1.673816269,0.252005449,1.475035663,0.191930836,1.382352941,0.160493827,1.128205128,0.060240964,1.054026504,0.02630273,1.011741683,0.005836576,1.45787804,0.186289976,1.23425843,0.104848404,1.194340167,0.088564285,1.356131121,0.151150807,1.195078459,0.088870837,1.119986631,0.056597824,0.914075286,-0.044890979,0.853975535,-0.078762887,0.819716243,-0.099072456,1.1811773,0.083063995,0.810203095,-0.104848404,0.9676581,-0.016436748,1.4014569,0.167172228,1.235021398,0.105153981,1.157419786,0.072966692,0.944626296,-0.028475242,0.882517839,-0.062406931,0.847113503,-0.082770494,1.220655622,0.099365079,0.837282398,-0.088564285,1.033422859,0.016436748
235,211,426,440,356,346,298,301,287,284,1.85,0.968181818,-0.016166282,1.196629213,0.089514066,1.231213873,0.103626943,1.429530201,0.17679558,1.415282392,0.171939477,1.484320557,0.194950912,1.5,0.2,1.812765957,0.288956127,2.018957346,0.337519623,1.03286385,0.016166282,1.235955056,0.105527638,1.271676301,0.119592875,1.476510067,0.192411924,1.46179402,0.187584345,1.533101045,0.21045392,1.549295775,0.215469613,1.872340426,0.303703704,2.085308057,0.351766513,0.835680751,-0.089514066,0.809090909,-0.105527638,1.028901734,0.014245014,1.194630872,0.088685015,1.182724252,0.083713851,1.240418118,0.107309487,1.253521127,0.1125,1.514893617,0.204737733,1.687203791,0.255731922,0.812206573,-0.103626943,0.786363636,-0.119592875,0.971910112,-0.014245014,1.161073826,0.074534161,1.149501661,0.069551777,1.205574913,0.093206951,1.218309859,0.098412698,1.472340426,0.191049914,1.639810427,0.242369838,0.699530516,-0.17679558,0.677272727,-0.192411924,0.837078652,-0.088685015,0.861271676,-0.074534161,0.990033223,-0.005008347,1.038327526,0.018803419,1.049295775,0.024054983,1.268085106,0.118198874,1.412322275,0.170923379,0.70657277,-0.171939477,0.684090909,-0.187584345,0.845505618,-0.083713851,0.869942197,-0.069551777,1.010067114,0.005008347,1.048780488,0.023809524,1.059859155,0.029059829,1.280851064,0.123134328,1.426540284,0.17578125,0.67370892,-0.194950912,0.652272727,-0.21045392,0.806179775,-0.107309487,0.829479769,-0.093206951,0.963087248,-0.018803419,0.953488372,-0.023809524,1.01056338,0.00525394,1.221276596,0.099616858,1.360189573,0.152610442,0.666666667,-0.2,0.645454545,-0.215469613,0.797752809,-0.1125,0.820809249,-0.098412698,0.953020134,-0.024054983,0.943521595,-0.029059829,0.989547038,-0.00525394,1.208510638,0.094412331,1.345971564,0.147474747,0.551643192,-0.288956127,0.534090909,-0.303703704,0.66011236,-0.204737733,0.679190751,-0.191049914,0.788590604,-0.118198874,0.780730897,-0.123134328,0.818815331,-0.099616858,0.827464789,-0.094412331,1.113744076,0.053811659,0.495305164,-0.337519623,0.479545455,-0.351766513,0.592696629,-0.255731922,0.60982659,-0.242369838,0.708053691,-0.170923379,0.700996678,-0.17578125,0.735191638,-0.152610442,0.742957746,-0.147474747,0.89787234,-0.053811659
