B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,date,Actual,RATIO_B2_B3,ND_B2_B3,RATIO_B2_B4,ND_B2_B4,RATIO_B2_B5,ND_B2_B5,RATIO_B2_B6,ND_B2_B6,RATIO_B2_B7,ND_B2_B7,RATIO_B2_B8,ND_B2_B8,RATIO_B2_B8A,ND_B2_B8A,RATIO_B2_B11,ND_B2_B11,RATIO_B2_B12,ND_B2_B12,RATIO_B3_B2,ND_B3_B2,RATIO_B3_B4,ND_B3_B4,RATIO_B3_B5,ND_B3_B5,RATIO_B3_B6,ND_B3_B6,RATIO_B3_B7,ND_B3_B7,RATIO_B3_B8,ND_B3_B8,RATIO_B3_B8A,ND_B3_B8A,RATIO_B3_B11,ND_B3_B11,RATIO_B3_B12,ND_B3_B12,RATIO_B4_B2,ND_B4_B2,RATIO_B4_B3,ND_B4_B3,RATIO_B4_B5,ND_B4_B5,RATIO_B4_B6,ND_B4_B6,RATIO_B4_B7,ND_B4_B7,RATIO_B4_B8,ND_B4_B8,RATIO_B4_B8A,ND_B4_B8A,RATIO_B4_B11,ND_B4_B11,RATIO_B4_B12,ND_B4_B12,RATIO_B5_B2,ND_B5_B2,RATIO_B5_B3,ND_B5_B3,RATIO_B5_B4,ND_B5_B4,RATIO_B5_B6,ND_B5_B6,RATIO_B5_B7,ND_B5_B7,RATIO_B5_B8,ND_B5_B8,RATIO_B5_B8A,ND_B5_B8A,RATIO_B5_B11,ND_B5_B11,RATIO_B5_B12,ND_B5_B12,RATIO_B6_B2,ND_B6_B2,RATIO_B6_B3,ND_B6_B3,RATIO_B6_B4,ND_B6_B4,RATIO_B6_B5,ND_B6_B5,RATIO_B6_B7,ND_B6_B7,RATIO_B6_B8,ND_B6_B8,RATIO_B6_B8A,ND_B6_B8A,RATIO_B6_B11,ND_B6_B11,RATIO_B6_B12,ND_B6_B12,RATIO_B7_B2,ND_B7_B2,RATIO_B7_B3,ND_B7_B3,RATIO_B7_B4,ND_B7_B4,RATIO_B7_B5,ND_B7_B5,RATIO_B7_B6,ND_B7_B6,RATIO_B7_B8,ND_B7_B8,RATIO_B7_B8A,ND_B7_B8A,RATIO_B7_B11,ND_B7_B11,RATIO_B7_B12,ND_B7_B12,RATIO_B8_B2,ND_B8_B2,RATIO_B8_B3,ND_B8_B3,RATIO_B8_B4,ND_B8_B4,RATIO_B8_B5,ND_B8_B5,RATIO_B8_B6,ND_B8_B6,RATIO_B8_B7,ND_B8_B7,RATIO_B8_B8A,ND_B8_B8A,RATIO_B8_B11,ND_B8_B11,RATIO_B8_B12,ND_B8_B12,RATIO_B8A_B2,ND_B8A_B2,RATIO_B8A_B3,ND_B8A_B3,RATIO_B8A_B4,ND_B8A_B4,RATIO_B8A_B5,ND_B8A_B5,RATIO_B8A_B6,ND_B8A_B6,RATIO_B8A_B7,ND_B8A_B7,RATIO_B8A_B8,ND_B8A_B8,RATIO_B8A_B11,ND_B8A_B11,RATIO_B8A_B12,ND_B8A_B12,RATIO_B11_B2,ND_B11_B2,RATIO_B11_B3,ND_B11_B3,RATIO_B11_B4,ND_B11_B4,RATIO_B11_B5,ND_B11_B5,RATIO_B11_B6,ND_B11_B6,RATIO_B11_B7,ND_B11_B7,RATIO_B11_B8,ND_B11_B8,RATIO_B11_B8A,ND_B11_B8A,RATIO_B11_B12,ND_B11_B12,RATIO_B12_B2,ND_B12_B2,RATIO_B12_B3,ND_B12_B3,RATIO_B12_B4,ND_B12_B4,RATIO_B12_B5,ND_B12_B5,RATIO_B12_B6,ND_B12_B6,RATIO_B12_B7,ND_B12_B7,RATIO_B12_B8,ND_B12_B8,RATIO_B12_B8A,ND_B12_B8A,RATIO_B12_B11,ND_B12_B11
106,98,89,97,100,99,73,81,115,80,12/8/2024,170.41,0.917525773,-0.043010753,0.89,-0.058201058,0.898989899,-0.053191489,1.219178082,0.098765432,1.098765432,0.047058824,0.773913043,-0.12745098,1.1125,0.053254438,0.839622642,-0.087179487,0.908163265,-0.048128342,1.08988764,0.043010753,0.97,-0.015228426,0.97979798,-0.010204082,1.328767123,0.141176471,1.197530864,0.08988764,0.843478261,-0.08490566,1.2125,0.096045198,0.91509434,-0.044334975,0.989795918,-0.005128205,1.123595506,0.058201058,1.030927835,0.015228426,1.01010101,0.005025126,1.369863014,0.156069364,1.234567901,0.104972376,0.869565217,-0.069767442,1.25,0.111111111,0.943396226,-0.029126214,1.020408163,0.01010101,1.112359551,0.053191489,1.020618557,0.010204082,0.99,-0.005025126,1.356164384,0.151162791,1.222222222,0.1,0.860869565,-0.074766355,1.2375,0.106145251,0.933962264,-0.034146341,1.010204082,0.005076142,0.820224719,-0.098765432,0.75257732,-0.141176471,0.73,-0.156069364,0.737373737,-0.151162791,0.901234568,-0.051948052,0.634782609,-0.223404255,0.9125,-0.045751634,0.688679245,-0.184357542,0.744897959,-0.14619883,0.91011236,-0.047058824,0.835051546,-0.08988764,0.81,-0.104972376,0.818181818,-0.1,1.109589041,0.051948052,0.704347826,-0.173469388,1.0125,0.00621118,0.764150943,-0.13368984,0.826530612,-0.094972067,1.292134831,0.12745098,1.18556701,0.08490566,1.15,0.069767442,1.161616162,0.074766355,1.575342466,0.223404255,1.419753086,0.173469388,1.4375,0.179487179,1.08490566,0.040723982,1.173469388,0.079812207,0.898876404,-0.053254438,0.824742268,-0.096045198,0.8,-0.111111111,0.808080808,-0.106145251,1.095890411,0.045751634,0.987654321,-0.00621118,0.695652174,-0.179487179,0.754716981,-0.139784946,0.816326531,-0.101123596,1.191011236,0.087179487,1.092783505,0.044334975,1.06,0.029126214,1.070707071,0.034146341,1.452054795,0.184357542,1.308641975,0.13368984,0.92173913,-0.040723982,1.325,0.139784946,1.081632653,0.039215686,1.101123596,0.048128342,1.010309278,0.005128205,0.98,-0.01010101,0.98989899,-0.005076142,1.342465753,0.14619883,1.209876543,0.094972067,0.852173913,-0.079812207,1.225,0.101123596,0.924528302,-0.039215686
1061,944,885,1009,928,1037,1037,1053,878,1091,4/27/2025,14.98,0.877106046,-0.065469905,0.953663793,-0.023717595,0.853423337,-0.079084287,0.853423337,-0.079084287,0.84045584,-0.086687307,1.007972665,0.003970505,0.811182401,-0.104251012,0.834118756,-0.090441932,0.9375,-0.032258065,1.140112994,0.065469905,1.087284483,0.041817243,0.972999036,-0.013685239,0.972999036,-0.013685239,0.958214625,-0.021338506,1.149202733,0.069422364,0.924839597,-0.039047619,0.950989632,-0.025120773,1.068855932,0.03328213,1.048587571,0.023717595,0.919722498,-0.041817243,0.894889103,-0.055470738,0.894889103,-0.055470738,0.881291548,-0.063099445,1.056947608,0.027685493,0.850595784,-0.080733036,0.87464656,-0.066867773,0.983050847,-0.008547009,1.171751412,0.079084287,1.027750248,0.013685239,1.117456897,0.055470738,1.0,0.0,0.984805318,-0.007655502,1.181093394,0.083028721,0.950504125,-0.02537594,0.97737983,-0.011439466,1.098516949,0.046945987,1.171751412,0.079084287,1.027750248,0.013685239,1.117456897,0.055470738,1.0,0.0,0.984805318,-0.007655502,1.181093394,0.083028721,0.950504125,-0.02537594,0.97737983,-0.011439466,1.098516949,0.046945987,1.189830508,0.086687307,1.043607532,0.021338506,1.134698276,0.063099445,1.015429122,0.007655502,1.015429122,0.007655502,1.199316629,0.090626618,0.965169569,-0.017723881,0.992459943,-0.003784295,1.115466102,0.054581873,0.992090395,-0.003970505,0.870168484,-0.069422364,0.94612069,-0.027685493,0.846673095,-0.083028721,0.846673095,-0.083028721,0.833808167,-0.090626618,0.804766269,-0.108176739,0.827521206,-0.094378546,0.930084746,-0.03622393,1.232768362,0.104251012,1.081268583,0.039047619,1.175646552,0.080733036,1.052073288,0.02537594,1.052073288,0.02537594,1.036087369,0.017723881,1.242596811,0.108176739,1.028275212,0.01394052,1.155720339,0.072235872,1.198870056,0.090441932,1.051536174,0.025120773,1.143318966,0.066867773,1.023143684,0.011439466,1.023143684,0.011439466,1.007597341,0.003784295,1.208428246,0.094378546,0.972502291,-0.01394052,1.123940678,0.058354115,1.066666667,0.032258065,0.935579782,-0.03328213,1.017241379,0.008547009,0.910318226,-0.046945987,0.910318226,-0.046945987,0.89648623,-0.054581873,1.075170843,0.03622393,0.865261228,-0.072235872,0.889726673,-0.058354115
25,9,215,332,258,246,25,40,22,9,11/19/2023,59.71,0.647590361,-0.213893967,0.833333333,-0.090909091,0.87398374,-0.067245119,8.6,0.791666667,5.375,0.68627451,9.772727273,0.814345992,23.88888889,0.919642857,8.6,0.791666667,23.88888889,0.919642857,1.544186047,0.213893967,1.286821705,0.125423729,1.349593496,0.148788927,13.28,0.859943978,8.3,0.784946237,15.09090909,0.875706215,36.88888889,0.947214076,13.28,0.859943978,36.88888889,0.947214076,1.2,0.090909091,0.777108434,-0.125423729,1.048780488,0.023809524,10.32,0.823321555,6.45,0.731543624,11.72727273,0.842857143,28.66666667,0.93258427,10.32,0.823321555,28.66666667,0.93258427,1.144186047,0.067245119,0.740963855,-0.148788927,0.953488372,-0.023809524,9.84,0.815498155,6.15,0.72027972,11.18181818,0.835820896,27.33333333,0.929411765,9.84,0.815498155,27.33333333,0.929411765,0.11627907,-0.791666667,0.075301205,-0.859943978,0.096899225,-0.823321555,0.101626016,-0.815498155,0.625,-0.230769231,1.136363636,0.063829787,2.777777778,0.470588235,1.0,0.0,2.777777778,0.470588235,0.186046512,-0.68627451,0.120481928,-0.784946237,0.15503876,-0.731543624,0.162601626,-0.72027972,1.6,0.230769231,1.818181818,0.290322581,4.444444444,0.632653061,1.6,0.230769231,4.444444444,0.632653061,0.102325581,-0.814345992,0.06626506,-0.875706215,0.085271318,-0.842857143,0.089430894,-0.835820896,0.88,-0.063829787,0.55,-0.290322581,2.444444444,0.419354839,0.88,-0.063829787,2.444444444,0.419354839,0.041860465,-0.919642857,0.027108434,-0.947214076,0.034883721,-0.93258427,0.036585366,-0.929411765,0.36,-0.470588235,0.225,-0.632653061,0.409090909,-0.419354839,0.36,-0.470588235,1.0,0.0,0.11627907,-0.791666667,0.075301205,-0.859943978,0.096899225,-0.823321555,0.101626016,-0.815498155,1.0,0.0,0.625,-0.230769231,1.136363636,0.063829787,2.777777778,0.470588235,2.777777778,0.470588235,0.041860465,-0.919642857,0.027108434,-0.947214076,0.034883721,-0.93258427,0.036585366,-0.929411765,0.36,-0.470588235,0.225,-0.632653061,0.409090909,-0.419354839,1.0,0.0,0.36,-0.470588235
569,547,586,599,576,645,598,641,548,596,8/20/2025,76.99,0.978297162,-0.010970464,1.017361111,0.008605852,0.908527132,-0.047928513,0.97993311,-0.010135135,0.914196568,-0.044824776,1.069343066,0.0335097,0.983221477,-0.008460237,1.029876977,0.014718615,1.071297989,0.034421889,1.0221843,0.010970464,1.039930556,0.019574468,0.928682171,-0.036977492,1.001672241,0.000835422,0.934477379,-0.033870968,1.093065693,0.044463819,1.005033557,0.00251046,1.052724077,0.025684932,1.095063985,0.045375218,0.982935154,-0.008605852,0.961602671,-0.019574468,0.893023256,-0.056511057,0.963210702,-0.018739353,0.898595944,-0.053410025,1.051094891,0.024911032,0.966442953,-0.017064846,1.012302285,0.006113537,1.053016453,0.025823687,1.100682594,0.047928513,1.076794658,0.036977492,1.119791667,0.056511057,1.078595318,0.037811746,1.00624025,0.00311042,1.177007299,0.081307628,1.082214765,0.039484287,1.133567663,0.062602965,1.179159049,0.082214765,1.020477816,0.010135135,0.998330551,-0.000835422,1.038194444,0.018739353,0.927131783,-0.037811746,0.932917317,-0.034705408,1.091240876,0.043630017,1.003355705,0.001675042,1.050966608,0.024850043,1.093235832,0.044541485,1.093856655,0.044824776,1.070116861,0.033870968,1.112847222,0.053410025,0.99379845,-0.00311042,1.071906355,0.034705408,1.169708029,0.078216989,1.075503356,0.036378335,1.126537786,0.059504132,1.171846435,0.079124579,0.935153584,-0.0335097,0.914858097,-0.044463819,0.951388889,-0.024911032,0.849612403,-0.081307628,0.91638796,-0.043630017,0.854914197,-0.078216989,0.919463087,-0.041958042,0.963093146,-0.018800358,1.001828154,0.000913242,1.017064846,0.008460237,0.994991653,-0.00251046,1.034722222,0.017064846,0.924031008,-0.039484287,0.996655518,-0.001675042,0.929797192,-0.036378335,1.087591241,0.041958042,1.04745167,0.023175966,1.089579525,0.042869641,0.970989761,-0.014718615,0.949916528,-0.025684932,0.987847222,-0.006113537,0.882170543,-0.062602965,0.951505017,-0.024850043,0.887675507,-0.059504132,1.038321168,0.018800358,0.954697987,-0.023175966,1.040219378,0.019713262,0.933447099,-0.034421889,0.913188648,-0.045375218,0.949652778,-0.025823687,0.848062016,-0.082214765,0.914715719,-0.044541485,0.853354134,-0.079124579,0.998175182,-0.000913242,0.917785235,-0.042869641,0.961335677,-0.019713262
19,21,86,63,67,67,16,25,24,5,1/12/2025,170.02,1.365079365,0.154362416,1.28358209,0.124183007,1.28358209,0.124183007,5.375,0.68627451,3.44,0.54954955,3.583333333,0.563636364,17.2,0.89010989,4.526315789,0.638095238,4.095238095,0.607476636,0.73255814,-0.154362416,0.940298507,-0.030769231,0.940298507,-0.030769231,3.9375,0.594936709,2.52,0.431818182,2.625,0.448275862,12.6,0.852941176,3.315789474,0.536585366,3.0,0.5,0.779069767,-0.124183007,1.063492063,0.030769231,1.0,0.0,4.1875,0.614457831,2.68,0.456521739,2.791666667,0.472527473,13.4,0.861111111,3.526315789,0.558139535,3.19047619,0.522727273,0.779069767,-0.124183007,1.063492063,0.030769231,1.0,0.0,4.1875,0.614457831,2.68,0.456521739,2.791666667,0.472527473,13.4,0.861111111,3.526315789,0.558139535,3.19047619,0.522727273,0.186046512,-0.68627451,0.253968254,-0.594936709,0.23880597,-0.614457831,0.23880597,-0.614457831,0.64,-0.219512195,0.666666667,-0.2,3.2,0.523809524,0.842105263,-0.085714286,0.761904762,-0.135135135,0.290697674,-0.54954955,0.396825397,-0.431818182,0.373134328,-0.456521739,0.373134328,-0.456521739,1.5625,0.219512195,1.041666667,0.020408163,5.0,0.666666667,1.315789474,0.136363636,1.19047619,0.086956522,0.279069767,-0.563636364,0.380952381,-0.448275862,0.358208955,-0.472527473,0.358208955,-0.472527473,1.5,0.2,0.96,-0.020408163,4.8,0.655172414,1.263157895,0.11627907,1.142857143,0.066666667,0.058139535,-0.89010989,0.079365079,-0.852941176,0.074626866,-0.861111111,0.074626866,-0.861111111,0.3125,-0.523809524,0.2,-0.666666667,0.208333333,-0.655172414,0.263157895,-0.583333333,0.238095238,-0.615384615,0.220930233,-0.638095238,0.301587302,-0.536585366,0.28358209,-0.558139535,0.28358209,-0.558139535,1.1875,0.085714286,0.76,-0.136363636,0.791666667,-0.11627907,3.8,0.583333333,0.904761905,-0.05,0.244186047,-0.607476636,0.333333333,-0.5,0.313432836,-0.522727273,0.313432836,-0.522727273,1.3125,0.135135135,0.84,-0.086956522,0.875,-0.066666667,4.2,0.615384615,1.105263158,0.05
214,195,298,298,285,274,210,213,204,184,8/15/2025,82.6,1.0,0.0,1.045614035,0.022298456,1.087591241,0.041958042,1.419047619,0.173228346,1.399061033,0.166340509,1.460784314,0.187250996,1.619565217,0.236514523,1.392523364,0.1640625,1.528205128,0.208924949,1.0,0.0,1.045614035,0.022298456,1.087591241,0.041958042,1.419047619,0.173228346,1.399061033,0.166340509,1.460784314,0.187250996,1.619565217,0.236514523,1.392523364,0.1640625,1.528205128,0.208924949,0.956375839,-0.022298456,0.956375839,-0.022298456,1.040145985,0.019677996,1.357142857,0.151515152,1.338028169,0.144578313,1.397058824,0.165644172,1.548913043,0.215351812,1.331775701,0.142284569,1.461538462,0.1875,0.919463087,-0.041958042,0.919463087,-0.041958042,0.961403509,-0.019677996,1.304761905,0.132231405,1.286384977,0.125256674,1.343137255,0.146443515,1.489130435,0.19650655,1.280373832,0.12295082,1.405128205,0.168443497,0.704697987,-0.173228346,0.704697987,-0.173228346,0.736842105,-0.151515152,0.766423358,-0.132231405,0.985915493,-0.007092199,1.029411765,0.014492754,1.141304348,0.065989848,0.981308411,-0.009433962,1.076923077,0.037037037,0.714765101,-0.166340509,0.714765101,-0.166340509,0.747368421,-0.144578313,0.777372263,-0.125256674,1.014285714,0.007092199,1.044117647,0.021582734,1.157608696,0.073047859,0.995327103,-0.00234192,1.092307692,0.044117647,0.684563758,-0.187250996,0.684563758,-0.187250996,0.715789474,-0.165644172,0.744525547,-0.146443515,0.971428571,-0.014492754,0.957746479,-0.021582734,1.108695652,0.051546392,0.953271028,-0.023923445,1.046153846,0.022556391,0.617449664,-0.236514523,0.617449664,-0.236514523,0.645614035,-0.215351812,0.671532847,-0.19650655,0.876190476,-0.065989848,0.863849765,-0.073047859,0.901960784,-0.051546392,0.859813084,-0.075376884,0.943589744,-0.029023747,0.718120805,-0.1640625,0.718120805,-0.1640625,0.750877193,-0.142284569,0.781021898,-0.12295082,1.019047619,0.009433962,1.004694836,0.00234192,1.049019608,0.023923445,1.163043478,0.075376884,1.097435897,0.046454768,0.654362416,-0.208924949,0.654362416,-0.208924949,0.684210526,-0.1875,0.711678832,-0.168443497,0.928571429,-0.037037037,0.915492958,-0.044117647,0.955882353,-0.022556391,1.059782609,0.029023747,0.911214953,-0.046454768
60,60,102,111,133,151,69,79,55,42,2/27/2024,238.92,0.918918919,-0.042253521,0.766917293,-0.131914894,0.675496689,-0.193675889,1.47826087,0.192982456,1.291139241,0.127071823,1.854545455,0.299363057,2.428571429,0.416666667,1.7,0.259259259,1.7,0.259259259,1.088235294,0.042253521,0.834586466,-0.090163934,0.735099338,-0.152671756,1.608695652,0.233333333,1.405063291,0.168421053,2.018181818,0.337349398,2.642857143,0.450980392,1.85,0.298245614,1.85,0.298245614,1.303921569,0.131914894,1.198198198,0.090163934,0.880794702,-0.063380282,1.927536232,0.316831683,1.683544304,0.254716981,2.418181818,0.414893617,3.166666667,0.52,2.216666667,0.378238342,2.216666667,0.378238342,1.480392157,0.193675889,1.36036036,0.152671756,1.135338346,0.063380282,2.188405797,0.372727273,1.911392405,0.313043478,2.745454545,0.466019417,3.595238095,0.564766839,2.516666667,0.431279621,2.516666667,0.431279621,0.676470588,-0.192982456,0.621621622,-0.233333333,0.518796992,-0.316831683,0.456953642,-0.372727273,0.873417722,-0.067567568,1.254545455,0.112903226,1.642857143,0.243243243,1.15,0.069767442,1.15,0.069767442,0.774509804,-0.127071823,0.711711712,-0.168421053,0.593984962,-0.254716981,0.523178808,-0.313043478,1.144927536,0.067567568,1.436363636,0.179104478,1.880952381,0.305785124,1.316666667,0.136690647,1.316666667,0.136690647,0.539215686,-0.299363057,0.495495495,-0.337349398,0.413533835,-0.414893617,0.364238411,-0.466019417,0.797101449,-0.112903226,0.696202532,-0.179104478,1.30952381,0.134020619,0.916666667,-0.043478261,0.916666667,-0.043478261,0.411764706,-0.416666667,0.378378378,-0.450980392,0.315789474,-0.52,0.278145695,-0.564766839,0.608695652,-0.243243243,0.53164557,-0.305785124,0.763636364,-0.134020619,0.7,-0.176470588,0.7,-0.176470588,0.588235294,-0.259259259,0.540540541,-0.298245614,0.45112782,-0.378238342,0.397350993,-0.431279621,0.869565217,-0.069767442,0.759493671,-0.136690647,1.090909091,0.043478261,1.428571429,0.176470588,1.0,0.0,0.588235294,-0.259259259,0.540540541,-0.298245614,0.45112782,-0.378238342,0.397350993,-0.431279621,0.869565217,-0.069767442,0.759493671,-0.136690647,1.090909091,0.043478261,1.428571429,0.176470588,1.0,0.0
97,80,530,453,306,255,126,118,391,89,10/29/2024,68.3,1.169977925,0.078331638,1.732026144,0.267942584,2.078431373,0.350318471,4.206349206,0.615853659,4.491525424,0.635802469,1.355498721,0.15092291,5.95505618,0.712439418,5.463917526,0.690590112,6.625,0.737704918,0.854716981,-0.078331638,1.480392157,0.193675889,1.776470588,0.279661017,3.595238095,0.564766839,3.838983051,0.586690018,1.158567775,0.073459716,5.08988764,0.671586716,4.670103093,0.647272727,5.6625,0.699812383,0.577358491,-0.267942584,0.675496689,-0.193675889,1.2,0.090909091,2.428571429,0.416666667,2.593220339,0.443396226,0.782608696,-0.12195122,3.438202247,0.549367089,3.154639175,0.518610422,3.825,0.585492228,0.481132075,-0.350318471,0.562913907,-0.279661017,0.833333333,-0.090909091,2.023809524,0.338582677,2.161016949,0.367292225,0.652173913,-0.210526316,2.865168539,0.48255814,2.628865979,0.448863636,3.1875,0.52238806,0.237735849,-0.615853659,0.278145695,-0.564766839,0.411764706,-0.416666667,0.494117647,-0.338582677,1.06779661,0.032786885,0.322250639,-0.512572534,1.415730337,0.172093023,1.298969072,0.130044843,1.575,0.223300971,0.222641509,-0.635802469,0.260485651,-0.586690018,0.385620915,-0.443396226,0.462745098,-0.367292225,0.936507937,-0.032786885,0.301790281,-0.536345776,1.325842697,0.140096618,1.216494845,0.097674419,1.475,0.191919192,0.737735849,-0.15092291,0.863134658,-0.073459716,1.277777778,0.12195122,1.533333333,0.210526316,3.103174603,0.512572534,3.313559322,0.536345776,4.393258427,0.629166667,4.030927835,0.602459016,4.8875,0.66029724,0.167924528,-0.712439418,0.196467991,-0.671586716,0.290849673,-0.549367089,0.349019608,-0.48255814,0.706349206,-0.172093023,0.754237288,-0.140096618,0.227621483,-0.629166667,0.917525773,-0.043010753,1.1125,0.053254438,0.183018868,-0.690590112,0.214128035,-0.647272727,0.316993464,-0.518610422,0.380392157,-0.448863636,0.76984127,-0.130044843,0.822033898,-0.097674419,0.248081841,-0.602459016,1.08988764,0.043010753,1.2125,0.096045198,0.150943396,-0.737704918,0.176600442,-0.699812383,0.261437908,-0.585492228,0.31372549,-0.52238806,0.634920635,-0.223300971,0.677966102,-0.191919192,0.204603581,-0.66029724,0.898876404,-0.053254438,0.824742268,-0.096045198
39,35,105,127,158,170,20,39,14,25,10/4/2024,58.35,0.826771654,-0.094827586,0.664556962,-0.201520913,0.617647059,-0.236363636,5.25,0.68,2.692307692,0.458333333,7.5,0.764705882,4.2,0.615384615,2.692307692,0.458333333,3.0,0.5,1.20952381,0.094827586,0.803797468,-0.10877193,0.747058824,-0.144781145,6.35,0.727891156,3.256410256,0.530120482,9.071428571,0.80141844,5.08,0.671052632,3.256410256,0.530120482,3.628571429,0.567901235,1.504761905,0.201520913,1.244094488,0.10877193,0.929411765,-0.036585366,7.9,0.775280899,4.051282051,0.604060914,11.28571429,0.837209302,6.32,0.726775956,4.051282051,0.604060914,4.514285714,0.637305699,1.619047619,0.236363636,1.338582677,0.144781145,1.075949367,0.036585366,8.5,0.789473684,4.358974359,0.626794258,12.14285714,0.847826087,6.8,0.743589744,4.358974359,0.626794258,4.857142857,0.658536585,0.19047619,-0.68,0.157480315,-0.727891156,0.126582278,-0.775280899,0.117647059,-0.789473684,0.512820513,-0.322033898,1.428571429,0.176470588,0.8,-0.111111111,0.512820513,-0.322033898,0.571428571,-0.272727273,0.371428571,-0.458333333,0.307086614,-0.530120482,0.246835443,-0.604060914,0.229411765,-0.626794258,1.95,0.322033898,2.785714286,0.471698113,1.56,0.21875,1.0,0.0,1.114285714,0.054054054,0.133333333,-0.764705882,0.11023622,-0.80141844,0.088607595,-0.837209302,0.082352941,-0.847826087,0.7,-0.176470588,0.358974359,-0.471698113,0.56,-0.282051282,0.358974359,-0.471698113,0.4,-0.428571429,0.238095238,-0.615384615,0.196850394,-0.671052632,0.158227848,-0.726775956,0.147058824,-0.743589744,1.25,0.111111111,0.641025641,-0.21875,1.785714286,0.282051282,0.641025641,-0.21875,0.714285714,-0.166666667,0.371428571,-0.458333333,0.307086614,-0.530120482,0.246835443,-0.604060914,0.229411765,-0.626794258,1.95,0.322033898,1.0,0.0,2.785714286,0.471698113,1.56,0.21875,1.114285714,0.054054054,0.333333333,-0.5,0.275590551,-0.567901235,0.221518987,-0.637305699,0.205882353,-0.658536585,1.75,0.272727273,0.897435897,-0.054054054,2.5,0.428571429,1.4,0.166666667,0.897435897,-0.054054054
34,37,28,61,46,37,11,22,28,12,12/13/2025,96.42,0.459016393,-0.370786517,0.608695652,-0.243243243,0.756756757,-0.138461538,2.545454545,0.435897436,1.272727273,0.12,1.0,0.0,2.333333333,0.4,0.823529412,-0.096774194,0.756756757,-0.138461538,2.178571429,0.370786517,1.326086957,0.140186916,1.648648649,0.244897959,5.545454545,0.694444444,2.772727273,0.469879518,2.178571429,0.370786517,5.083333333,0.671232877,1.794117647,0.284210526,1.648648649,0.244897959,1.642857143,0.243243243,0.754098361,-0.140186916,1.243243243,0.108433735,4.181818182,0.614035088,2.090909091,0.352941176,1.642857143,0.243243243,3.833333333,0.586206897,1.352941176,0.15,1.243243243,0.108433735,1.321428571,0.138461538,0.606557377,-0.244897959,0.804347826,-0.108433735,3.363636364,0.541666667,1.681818182,0.254237288,1.321428571,0.138461538,3.083333333,0.510204082,1.088235294,0.042253521,1.0,0.0,0.392857143,-0.435897436,0.180327869,-0.694444444,0.239130435,-0.614035088,0.297297297,-0.541666667,0.5,-0.333333333,0.392857143,-0.435897436,0.916666667,-0.043478261,0.323529412,-0.511111111,0.297297297,-0.541666667,0.785714286,-0.12,0.360655738,-0.469879518,0.47826087,-0.352941176,0.594594595,-0.254237288,2.0,0.333333333,0.785714286,-0.12,1.833333333,0.294117647,0.647058824,-0.214285714,0.594594595,-0.254237288,1.0,0.0,0.459016393,-0.370786517,0.608695652,-0.243243243,0.756756757,-0.138461538,2.545454545,0.435897436,1.272727273,0.12,2.333333333,0.4,0.823529412,-0.096774194,0.756756757,-0.138461538,0.428571429,-0.4,0.196721311,-0.671232877,0.260869565,-0.586206897,0.324324324,-0.510204082,1.090909091,0.043478261,0.545454545,-0.294117647,0.428571429,-0.4,0.352941176,-0.47826087,0.324324324,-0.510204082,1.214285714,0.096774194,0.557377049,-0.284210526,0.739130435,-0.15,0.918918919,-0.042253521,3.090909091,0.511111111,1.545454545,0.214285714,1.214285714,0.096774194,2.833333333,0.47826087,0.918918919,-0.042253521,1.321428571,0.138461538,0.606557377,-0.244897959,0.804347826,-0.108433735,1.0,0.0,3.363636364,0.541666667,1.681818182,0.254237288,1.321428571,0.138461538,3.083333333,0.510204082,1.088235294,0.042253521
